year,month,day,births,weekday
1975,2,24,104,1
1975,2,25,91,2
1975,2,26,102,3
1975,2,27,105,4
1975,2,28,116,5
1975,3,1,120,6
1975,3,2,105,7
1975,3,3,112,1
1975,3,4,114,2
1975,3,5,89,3
1975,3,6,87,4
1975,3,7,87,5
1975,3,8,131,6
1975,3,9,97,7
1975,3,10,125,1
1975,3,11,104,2
1975,3,12,109,3
1975,3,13,110,4
1975,3,14,99,5
1975,3,15,117,6
1975,3,16,108,7
1975,3,17,122,1
1975,3,18,105,2
1975,3,19,114,3
1975,3,20,118,4
1975,3,21,93,5
1975,3,22,116,6
1975,3,23,105,7
1975,3,24,112,1
1975,3,25,94,2
1975,3,26,111,3
1975,3,27,90,4
1975,3,28,118,5
1975,3,29,113,6
1975,3,30,96,7
1975,3,31,92,1
1975,4,1,118,2
1975,4,2,104,3
1975,4,3,112,4
1975,4,4,118,5
1975,4,5,103,6
1975,4,6,106,7
1975,4,7,87,1
1975,4,8,114,2
1975,4,9,120,3
1975,4,10,128,4
1975,4,11,110,5
1975,4,12,114,6
1975,4,13,106,7
1975,4,14,113,1
1975,4,15,93,2
1975,4,16,105,3
1975,4,17,118,4
1975,4,18,93,5
1975,4,19,108,6
1975,4,20,110,7
1975,4,21,117,1
1975,4,22,128,2
1975,4,23,125,3
1975,4,24,115,4
1975,4,25,119,5
1975,4,26,90,6
1975,4,27,117,7
1975,4,28,119,1
1975,4,29,103,2
1975,4,30,93,3
1975,5,1,163,4
1975,5,2,101,5
1975,5,3,119,6
1975,5,4,108,7
1975,5,5,119,1
1975,5,6,110,2
1975,5,7,88,3
1975,5,8,91,4
1975,5,9,146,5
1975,5,10,112,6
1975,5,11,91,7
1975,5,12,111,1
1975,5,13,131,2
1975,5,14,114,3
1975,5,15,101,4
1975,5,16,95,5
1975,5,17,118,6
1975,5,18,111,7
1975,5,19,99,1
1975,5,20,121,2
1975,5,21,118,3
1975,5,22,121,4
1975,5,23,103,5
1975,5,24,112,6
1975,5,25,102,7
1975,5,26,106,1
1975,5,27,120,2
1975,5,28,129,3
1975,5,29,111,4
1975,5,30,101,5
1975,5,31,100,6
1975,6,1,150,7
1975,6,2,126,1
1975,6,3,102,2
1975,6,4,107,3
1975,6,5,132,4
1975,6,6,107,5
1975,6,7,111,6
1975,6,8,117,7
1975,6,9,121,1
1975,6,10,127,2
1975,6,11,101,3
1975,6,12,108,4
1975,6,13,107,5
1975,6,14,102,6
1975,6,15,134,7
1975,6,16,113,1
1975,6,17,133,2
1975,6,18,124,3
1975,6,19,110,4
1975,6,20,135,5
1975,6,21,147,6
1975,6,22,111,7
1975,6,23,120,1
1975,6,24,128,2
1975,6,25,110,3
1975,6,26,117,4
1975,6,27,117,5
1975,6,28,100,6
1975,6,29,108,7
1975,6,30,134,1
1975,7,1,129,2
1975,7,2,132,3
1975,7,3,113,4
1975,7,4,119,5
1975,7,5,137,6
1975,7,6,114,7
1975,7,7,129,1
1975,7,8,132,2
1975,7,9,117,3
1975,7,10,144,4
1975,7,11,119,5
1975,7,12,136,6
1975,7,13,119,7
1975,7,14,123,1
1975,7,15,121,2
1975,7,16,112,3
1975,7,17,106,4
1975,7,18,117,5
1975,7,19,137,6
1975,7,20,144,7
1975,7,21,133,1
1975,7,22,136,2
1975,7,23,127,3
1975,7,24,127,4
1975,7,25,141,5
1975,7,26,134,6
1975,7,27,142,7
1975,7,28,139,1
1975,7,29,136,2
1975,7,30,149,3
1975,7,31,103,4
1975,8,1,155,5
1975,8,2,124,6
1975,8,3,133,7
1975,8,4,111,1
1975,8,5,146,2
1975,8,6,119,3
1975,8,7,140,4
1975,8,8,147,5
1975,8,9,149,6
1975,8,10,130,7
1975,8,11,136,1
1975,8,12,130,2
1975,8,13,128,3
1975,8,14,127,4
1975,8,15,155,5
1975,8,16,113,6
1975,8,17,133,7
1975,8,18,117,1
1975,8,19,123,2
1975,8,20,133,3
1975,8,21,145,4
1975,8,22,138,5
1975,8,23,137,6
1975,8,24,140,7
1975,8,25,151,1
1975,8,26,145,2
1975,8,27,115,3
1975,8,28,120,4
1975,8,29,151,5
1975,8,30,150,6
1975,8,31,118,7
1975,9,1,165,1
1975,9,2,144,2
1975,9,3,139,3
1975,9,4,123,4
1975,9,5,136,5
1975,9,6,149,6
1975,9,7,119,7
1975,9,8,149,1
1975,9,9,143,2
1975,9,10,154,3
1975,9,11,105,4
1975,9,12,128,5
1975,9,13,118,6
1975,9,14,115,7
1975,9,15,157,1
1975,9,16,109,2
1975,9,17,146,3
1975,9,18,130,4
1975,9,19,149,5
1975,9,20,145,6
1975,9,21,132,7
1975,9,22,127,1
1975,9,23,141,2
1975,9,24,133,3
1975,9,25,126,4
1975,9,26,120,5
1975,9,27,125,6
1975,9,28,111,7
1975,9,29,128,1
1975,9,30,120,2
1975,10,1,143,3
1975,10,2,124,4
1975,10,3,135,5
1975,10,4,140,6
1975,10,5,135,7
1975,10,6,136,1
1975,10,7,132,2
1975,10,8,112,3
1975,10,9,121,4
1975,10,10,113,5
1975,10,11,109,6
1975,10,12,129,7
1975,10,13,127,1
1975,10,14,100,2
1975,10,15,136,3
1975,10,16,110,4
1975,10,17,123,5
1975,10,18,115,6
1975,10,19,93,7
1975,10,20,121,1
1975,10,21,103,2
1975,10,22,128,3
1975,10,23,134,4
1975,10,24,108,5
1975,10,25,129,6
1975,10,26,130,7
1975,10,27,139,1
1975,10,28,113,2
1975,10,29,119,3
1975,10,30,107,4
1975,10,31,97,5
1975,11,1,139,6
1975,11,2,118,7
1975,11,3,116,1
1975,11,4,129,2
1975,11,5,128,3
1975,11,6,96,4
1975,11,7,120,5
1975,11,8,118,6
1975,11,9,111,7
1975,11,10,152,1
1975,11,11,118,2
1975,11,12,128,3
1975,11,13,125,4
1975,11,14,114,5
1975,11,15,128,6
1975,11,16,144,7
1975,11,17,131,1
1975,11,18,142,2
1975,11,19,125,3
1975,11,20,130,4
1975,11,21,108,5
1975,11,22,130,6
1975,11,23,128,7
1975,11,24,125,1
1975,11,25,138,2
1975,11,26,137,3
1975,11,27,135,4
1975,11,28,114,5
1975,11,29,119,6
1975,11,30,121,7
1975,12,1,129,1
1975,12,2,117,2
1975,12,3,136,3
1975,12,4,98,4
1975,12,5,132,5
1975,12,6,112,6
1975,12,7,135,7
1975,12,8,109,1
1975,12,9,130,2
1975,12,10,154,3
1975,12,11,133,4
1975,12,12,127,5
1975,12,13,121,6
1975,12,14,113,7
1975,12,15,115,1
1975,12,16,126,2
1975,12,17,126,3
1975,12,18,116,4
1975,12,19,115,5
1975,12,20,100,6
1975,12,21,101,7
1975,12,22,137,1
1975,12,23,117,2
1975,12,24,129,3
1975,12,25,115,4
1975,12,26,105,5
1975,12,27,109,6
1975,12,28,112,7
1975,12,29,117,1
1975,12,30,99,2
1975,12,31,72,3
1976,1,1,316,4
1976,1,2,195,5
1976,1,3,161,6
1976,1,4,133,7
1976,1,5,152,1
1976,1,6,143,2
1976,1,7,116,3
1976,1,8,129,4
1976,1,9,104,5
1976,1,10,131,6
1976,1,11,113,7
1976,1,12,121,1
1976,1,13,127,2
1976,1,14,122,3
1976,1,15,144,4
1976,1,16,127,5
1976,1,17,116,6
1976,1,18,122,7
1976,1,19,106,1
1976,1,20,125,2
1976,1,21,134,3
1976,1,22,118,4
1976,1,23,127,5
1976,1,24,123,6
1976,1,25,135,7
1976,1,26,114,1
1976,1,27,124,2
1976,1,28,105,3
1976,1,29,102,4
1976,1,30,123,5
1976,1,31,113,6
1976,2,1,132,7
1976,2,2,153,1
1976,2,3,133,2
1976,2,4,154,3
1976,2,5,134,4
1976,2,6,123,5
1976,2,7,147,6
1976,2,8,100,7
1976,2,9,123,1
1976,2,10,122,2
1976,2,11,121,3
1976,2,12,105,4
1976,2,13,131,5
1976,2,14,100,6
1976,2,15,93,7
1976,2,16,143,1
1976,2,17,104,2
1976,2,18,112,3
1976,2,19,105,4
1976,2,20,116,5
1976,2,21,114,6
1976,2,22,111,7
1976,2,23,118,1
1976,2,24,117,2
1976,2,25,118,3
1976,2,26,109,4
1976,2,27,121,5
1976,2,28,112,6
1976,2,29,128,7
1976,3,1,146,1
1976,3,2,115,2
1976,3,3,108,3
1976,3,4,130,4
1976,3,5,105,5
1976,3,6,119,6
1976,3,7,106,7
1976,3,8,128,1
1976,3,9,116,2
1976,3,10,107,3
1976,3,11,122,4
1976,3,12,104,5
1976,3,13,133,6
1976,3,14,96,7
1976,3,15,136,1
1976,3,16,101,2
1976,3,17,117,3
1976,3,18,126,4
1976,3,19,114,5
1976,3,20,113,6
1976,3,21,119,7
1976,3,22,110,1
1976,3,23,128,2
1976,3,24,103,3
1976,3,25,117,4
1976,3,26,111,5
1976,3,27,116,6
1976,3,28,129,7
1976,3,29,124,1
1976,3,30,113,2
1976,3,31,90,3
1976,4,1,119,4
1976,4,2,116,5
1976,4,3,95,6
1976,4,4,99,7
1976,4,5,99,1
1976,4,6,114,2
1976,4,7,105,3
1976,4,8,115,4
1976,4,9,96,5
1976,4,10,115,6
1976,4,11,108,7
1976,4,12,117,1
1976,4,13,100,2
1976,4,14,124,3
1976,4,15,106,4
1976,4,16,112,5
1976,4,17,109,6
1976,4,18,92,7
1976,4,19,114,1
1976,4,20,102,2
1976,4,21,102,3
1976,4,22,97,4
1976,4,23,115,5
1976,4,24,96,6
1976,4,25,98,7
1976,4,26,123,1
1976,4,27,125,2
1976,4,28,130,3
1976,4,29,111,4
1976,4,30,111,5
1976,5,1,139,6
1976,5,2,103,7
1976,5,3,104,1
1976,5,4,101,2
1976,5,5,109,3
1976,5,6,105,4
1976,5,7,89,5
1976,5,8,102,6
1976,5,9,115,7
1976,5,10,121,1
1976,5,11,117,2
1976,5,12,115,3
1976,5,13,104,4
1976,5,14,92,5
1976,5,15,124,6
1976,5,16,88,7
1976,5,17,114,1
1976,5,18,107,2
1976,5,19,122,3
1976,5,20,126,4
1976,5,21,111,5
1976,5,22,116,6
1976,5,23,108,7
1976,5,24,120,1
1976,5,25,120,2
1976,5,26,108,3
1976,5,27,119,4
1976,5,28,99,5
1976,5,29,96,6
1976,5,30,112,7
1976,5,31,102,1
1976,6,1,137,2
1976,6,2,129,3
1976,6,3,123,4
1976,6,4,140,5
1976,6,5,118,6
1976,6,6,120,7
1976,6,7,117,1
1976,6,8,105,2
1976,6,9,108,3
1976,6,10,103,4
1976,6,11,114,5
1976,6,12,107,6
1976,6,13,99,7
1976,6,14,113,1
1976,6,15,133,2
1976,6,16,113,3
1976,6,17,141,4
1976,6,18,125,5
1976,6,19,120,6
1976,6,20,141,7
1976,6,21,121,1
1976,6,22,114,2
1976,6,23,119,3
1976,6,24,103,4
1976,6,25,117,5
1976,6,26,109,6
1976,6,27,117,7
1976,6,28,124,1
1976,6,29,132,2
1976,6,30,133,3
1976,7,1,134,4
1976,7,2,111,5
1976,7,3,123,6
1976,7,4,128,7
1976,7,5,120,1
1976,7,6,132,2
1976,7,7,133,3
1976,7,8,122,4
1976,7,9,149,5
1976,7,10,125,6
1976,7,11,141,7
1976,7,12,158,1
1976,7,13,115,2
1976,7,14,133,3
1976,7,15,131,4
1976,7,16,123,5
1976,7,17,143,6
1976,7,18,131,7
1976,7,19,131,1
1976,7,20,160,2
1976,7,21,132,3
1976,7,22,115,4
1976,7,23,106,5
1976,7,24,129,6
1976,7,25,160,7
1976,7,26,147,1
1976,7,27,140,2
1976,7,28,145,3
1976,7,29,141,4
1976,7,30,146,5
1976,7,31,111,6
1976,8,1,154,7
1976,8,2,143,1
1976,8,3,148,2
1976,8,4,123,3
1976,8,5,117,4
1976,8,6,165,5
1976,8,7,125,6
1976,8,8,149,7
1976,8,9,145,1
1976,8,10,148,2
1976,8,11,131,3
1976,8,12,141,4
1976,8,13,137,5
1976,8,14,133,6
1976,8,15,146,7
1976,8,16,110,1
1976,8,17,140,2
1976,8,18,148,3
1976,8,19,124,4
1976,8,20,158,5
1976,8,21,149,6
1976,8,22,141,7
1976,8,23,144,1
1976,8,24,139,2
1976,8,25,150,3
1976,8,26,153,4
1976,8,27,102,5
1976,8,28,128,6
1976,8,29,132,7
1976,8,30,140,1
1976,8,31,128,2
1976,9,1,164,3
1976,9,2,135,4
1976,9,3,134,5
1976,9,4,170,6
1976,9,5,157,7
1976,9,6,145,1
1976,9,7,130,2
1976,9,8,131,3
1976,9,9,153,4
1976,9,10,133,5
1976,9,11,117,6
1976,9,12,130,7
1976,9,13,140,1
1976,9,14,134,2
1976,9,15,131,3
1976,9,16,172,4
1976,9,17,134,5
1976,9,18,166,6
1976,9,19,118,7
1976,9,20,172,1
1976,9,21,141,2
1976,9,22,140,3
1976,9,23,128,4
1976,9,24,140,5
1976,9,25,151,6
1976,9,26,138,7
1976,9,27,145,1
1976,9,28,135,2
1976,9,29,143,3
1976,9,30,121,4
1976,10,1,148,5
1976,10,2,153,6
1976,10,3,159,7
1976,10,4,157,1
1976,10,5,114,2
1976,10,6,140,3
1976,10,7,133,4
1976,10,8,132,5
1976,10,9,146,6
1976,10,10,116,7
1976,10,11,127,1
1976,10,12,135,2
1976,10,13,137,3
1976,10,14,125,4
1976,10,15,152,5
1976,10,16,124,6
1976,10,17,127,7
1976,10,18,122,1
1976,10,19,145,2
1976,10,20,149,3
1976,10,21,139,4
1976,10,22,153,5
1976,10,23,123,6
1976,10,24,115,7
1976,10,25,129,1
1976,10,26,123,2
1976,10,27,124,3
1976,10,28,144,4
1976,10,29,136,5
1976,10,30,106,6
1976,10,31,112,7
1976,11,1,135,1
1976,11,2,133,2
1976,11,3,125,3
1976,11,4,103,4
1976,11,5,129,5
1976,11,6,109,6
1976,11,7,127,7
1976,11,8,121,1
1976,11,9,110,2
1976,11,10,119,3
1976,11,11,150,4
1976,11,12,140,5
1976,11,13,108,6
1976,11,14,116,7
1976,11,15,129,1
1976,11,16,122,2
1976,11,17,114,3
1976,11,18,104,4
1976,11,19,124,5
1976,11,20,148,6
1976,11,21,130,7
1976,11,22,144,1
1976,11,23,115,2
1976,11,24,127,3
1976,11,25,132,4
1976,11,26,135,5
1976,11,27,106,6
1976,11,28,113,7
1976,11,29,154,1
1976,11,30,117,2
1976,12,1,136,3
1976,12,2,115,4
1976,12,3,104,5
1976,12,4,111,6
1976,12,5,125,7
1976,12,6,122,1
1976,12,7,137,2
1976,12,8,121,3
1976,12,9,120,4
1976,12,10,135,5
1976,12,11,121,6
1976,12,12,119,7
1976,12,13,125,1
1976,12,14,114,2
1976,12,15,103,3
1976,12,16,108,4
1976,12,17,121,5
1976,12,18,107,6
1976,12,19,123,7
1976,12,20,109,1
1976,12,21,129,2
1976,12,22,133,3
1976,12,23,104,4
1976,12,24,121,5
1976,12,25,122,6
1976,12,26,104,7
1976,12,27,110,1
1976,12,28,102,2
1976,12,29,110,3
1976,12,30,98,4
1976,12,31,59,5
1977,1,1,350,6
1977,1,2,179,7
1977,1,3,134,1
1977,1,4,135,2
1977,1,5,145,3
1977,1,6,124,4
1977,1,7,115,5
1977,1,8,107,6
1977,1,9,128,7
1977,1,10,117,1
1977,1,11,120,2
1977,1,12,131,3
1977,1,13,125,4
1977,1,14,120,5
1977,1,15,141,6
1977,1,16,109,7
1977,1,17,122,1
1977,1,18,128,2
1977,1,19,114,3
1977,1,20,143,4
1977,1,21,128,5
1977,1,22,118,6
1977,1,23,119,7
1977,1,24,101,1
1977,1,25,115,2
1977,1,26,120,3
1977,1,27,132,4
1977,1,28,129,5
1977,1,29,126,6
1977,1,30,131,7
1977,1,31,111,1
1977,2,1,156,2
1977,2,2,129,3
1977,2,3,129,4
1977,2,4,123,5
1977,2,5,124,6
1977,2,6,130,7
1977,2,7,141,1
1977,2,8,144,2
1977,2,9,134,3
1977,2,10,109,4
1977,2,11,122,5
1977,2,12,110,6
1977,2,13,127,7
1977,2,14,114,1
1977,2,15,121,2
1977,2,16,123,3
1977,2,17,120,4
1977,2,18,119,5
1977,2,19,117,6
1977,2,20,108,7
1977,2,21,102,1
1977,2,22,108,2
1977,2,23,141,3
1977,2,24,110,4
1977,2,25,133,5
1977,2,26,141,6
1977,2,27,120,7
1977,2,28,121,1
1977,3,1,164,2
1977,3,2,114,3
1977,3,3,123,4
1977,3,4,117,5
1977,3,5,108,6
1977,3,6,112,7
1977,3,7,106,1
1977,3,8,132,2
1977,3,9,95,3
1977,3,10,121,4
1977,3,11,108,5
1977,3,12,103,6
1977,3,13,108,7
1977,3,14,117,1
1977,3,15,134,2
1977,3,16,115,3
1977,3,17,115,4
1977,3,18,118,5
1977,3,19,134,6
1977,3,20,104,7
1977,3,21,132,1
1977,3,22,119,2
1977,3,23,115,3
1977,3,24,122,4
1977,3,25,107,5
1977,3,26,123,6
1977,3,27,127,7
1977,3,28,107,1
1977,3,29,116,2
1977,3,30,111,3
1977,3,31,106,4
1977,4,1,123,5
1977,4,2,125,6
1977,4,3,118,7
1977,4,4,126,1
1977,4,5,117,2
1977,4,6,123,3
1977,4,7,118,4
1977,4,8,110,5
1977,4,9,115,6
1977,4,10,113,7
1977,4,11,108,1
1977,4,12,106,2
1977,4,13,122,3
1977,4,14,118,4
1977,4,15,98,5
1977,4,16,110,6
1977,4,17,76,7
1977,4,18,129,1
1977,4,19,117,2
1977,4,20,122,3
1977,4,21,106,4
1977,4,22,115,5
1977,4,23,111,6
1977,4,24,117,7
1977,4,25,125,1
1977,4,26,111,2
1977,4,27,104,3
1977,4,28,115,4
1977,4,29,107,5
1977,4,30,104,6
1977,5,1,139,7
1977,5,2,119,1
1977,5,3,131,2
1977,5,4,122,3
1977,5,5,147,4
1977,5,6,104,5
1977,5,7,89,6
1977,5,8,104,7
1977,5,9,138,1
1977,5,10,122,2
1977,5,11,107,3
1977,5,12,103,4
1977,5,13,97,5
1977,5,14,99,6
1977,5,15,126,7
1977,5,16,119,1
1977,5,17,127,2
1977,5,18,119,3
1977,5,19,111,4
1977,5,20,126,5
1977,5,21,108,6
1977,5,22,119,7
1977,5,23,118,1
1977,5,24,114,2
1977,5,25,105,3
1977,5,26,126,4
1977,5,27,112,5
1977,5,28,126,6
1977,5,29,99,7
1977,5,30,124,1
1977,5,31,113,2
1977,6,1,134,3
1977,6,2,122,4
1977,6,3,113,5
1977,6,4,104,6
1977,6,5,115,7
1977,6,6,121,1
1977,6,7,133,2
1977,6,8,98,3
1977,6,9,126,4
1977,6,10,126,5
1977,6,11,102,6
1977,6,12,108,7
1977,6,13,121,1
1977,6,14,93,2
1977,6,15,130,3
1977,6,16,116,4
1977,6,17,122,5
1977,6,18,114,6
1977,6,19,123,7
1977,6,20,139,1
1977,6,21,116,2
1977,6,22,102,3
1977,6,23,123,4
